Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1997-01-07,215.0,220.0,214.25,219.0,217.59614129452,3916132.0,5433.0,852135212.0,,,5.75,4.0
1997-01-06,218.5,219.5,215.0,216.0,217.40814660747,3267446.0,4526.0,710369379.0,,,4.5,-2.5
1997-01-03,212.25,217.0,211.75,216.5,214.73549289136,3483861.0,4830.0,748108609.0,,,5.25,4.25
1997-01-02,219.0,220.0,212.5,213.25,215.95418182581,3432197.0,4757.0,741197295.0,,,7.5,-5.75
1997-01-01,237.0,250.0,220.0,249.75,236.02424638492,11438200.0,13978.0,2699692535.0,,,30.0,12.75
1996-12-24,200.5,203.5,199.25,203.25,201.19813424628,2436656.0,3793.0,490250641.0,,,4.25,2.75
1996-12-23,205.5,205.5,200.25,201.75,203.09513075577,3498469.0,4821.0,710522019.0,,,5.25,-3.75
1996-12-20,198.0,205.25,197.5,205.0,201.35511390157,4831233.0,6424.0,972793471.0,,,7.75,7.0
1996-12-19,193.0,197.5,192.5,197.5,194.16660731595,1878663.0,3050.0,364773621.0,,,5.0,4.5
1996-12-18,195.5,198.75,193.75,194.25,196.43441706778,3250335.0,5293.0,638477661.0,,,5.0,-1.25
1996-12-17,196.0,197.0,192.0,194.25,194.00277070233,2822750.0,4229.0,547621321.0,,,5.0,-1.75
1996-12-16,193.0,196.25,191.5,194.5,193.50308318559,2714076.0,4500.0,525182074.0,,,4.75,1.5
1996-12-13,186.25,189.5,185.25,187.75,187.31341606309,2022650.0,3392.0,378869481.0,,,4.25,1.5
1996-12-12,193.0,195.0,187.0,187.5,191.15738065167,3233644.0,5177.0,618134917.0,,,8.0,-5.5
1996-12-11,182.0,195.0,181.75,194.75,189.69392117761,4089904.0,6325.0,775829927.0,,,13.25,12.75
1996-12-10,181.25,182.0,179.0,181.0,181.13848707413,1308577.0,2062.0,237033658.0,,,3.0,-0.25
1996-12-09,184.0,184.75,182.0,182.0,183.28384936004,1206559.0,1905.0,221142778.0,,,2.75,-2.0
1996-12-06,183.5,185.0,181.75,184.0,183.11071867708,1829890.0,2831.0,335072473.0,,,3.25,0.5
1996-12-05,179.0,184.5,177.25,183.5,181.9830839122,2151916.0,3996.0,391612310.0,,,7.25,4.5
1996-12-04,179.5,181.25,176.75,178.25,179.00400387994,2412410.0,4170.0,431831049.0,,,4.5,-1.25
1996-12-03,180.0,185.0,178.75,180.5,182.02654477094,3411331.0,5746.0,620952795.0,,,6.25,0.5
1996-12-02,179.0,182.75,179.0,180.5,181.04963826914,1212089.0,2404.0,219448275.0,,,3.75,1.5
1996-11-29,182.0,183.0,179.5,180.75,181.31369018762,1621278.0,2896.0,293959897.0,,,3.5,-1.25
1996-11-28,181.75,184.0,179.5,180.75,181.66473796505,1599176.0,3102.0,290513889.0,,,4.5,-1.0
1996-11-27,183.0,183.25,177.5,181.25,180.83430283484,3287944.0,5270.0,594573061.0,,,5.75,-1.75
1996-11-26,190.0,193.0,184.0,184.25,188.71070035324,4725087.0,7406.0,891674477.0,,,9.0,-5.75
1996-11-25,174.5,191.75,173.25,189.5,179.56674634639,4035322.0,5780.0,724609642.0,,,18.5,15.0
1996-11-22,178.25,180.75,176.75,179.75,178.9651460184,2726403.0,4621.0,487931111.0,,,4.0,1.5
1996-11-21,182.25,184.75,178.0,178.5,181.85022753709,2029779.0,3553.0,369115773.0,,,6.75,-3.75
1996-11-20,189.0,189.0,182.5,182.5,185.49941915153,1827499.0,3155.0,339000003.0,,,6.5,-6.5
1996-11-19,193.0,193.0,188.25,190.5,190.4278695157,2241833.0,3455.0,426907482.0,,,4.75,-2.5
1996-11-18,188.5,192.5,188.5,192.25,189.85334099184,2562727.0,3334.0,486542283.0,,,4.0,3.75
1996-11-15,183.0,189.75,182.75,187.75,185.69068596813,1931183.0,2939.0,358602696.0,,,7.0,4.75
1996-11-14,185.5,186.5,183.0,184.5,184.61034398196,1472083.0,2358.0,271761749.0,,,3.5,-1.0
1996-11-13,184.0,187.5,183.25,185.5,185.25844812064,1704965.0,2637.0,315859170.0,,,4.25,1.5
1996-11-10,186.0,186.0,183.25,184.25,184.6417103483,794575.0,1501.0,146711687.0,,,2.75,-1.75
1996-11-07,186.5,187.0,183.5,185.5,185.25928084591,2719445.0,4009.0,503802425.0,,,3.5,-1.0
1996-11-06,183.0,186.0,176.5,185.0,181.89827326952,5205908.0,7337.0,946945676.0,,,9.5,2.0
1996-11-05,188.0,190.75,184.75,185.0,187.98355080941,2987685.0,4461.0,561635635.0,,,6.0,-3.0
1996-11-04,193.0,193.5,186.75,188.75,190.59724739173,4014447.0,5303.0,765142548.0,,,6.75,-4.25
1996-11-01,203.0,203.5,194.0,194.5,199.5111671592,3034299.0,4250.0,605376535.0,,,9.5,-8.5
1996-10-31,204.0,204.0,199.25,202.5,201.5577537748,2507282.0,4400.0,505362128.0,,,4.75,-1.5
1996-10-30,211.0,211.0,204.0,205.5,207.69290563283,2764489.0,4835.0,574164753.0,,,7.0,-5.5
1996-10-29,210.5,211.75,208.0,210.0,210.00320259039,3729481.0,4618.0,783202954.0,,,3.75,-0.5
1996-10-28,215.75,216.5,211.25,212.0,214.21879809444,3187089.0,4702.0,682734375.0,,,5.25,-3.75
1996-10-25,210.0,214.25,210.0,210.75,212.06226183229,3676506.0,6136.0,779648178.0,,,4.25,0.75
1996-10-24,215.0,219.75,207.75,209.0,214.90328995857,6831545.0,10338.0,1468121496.0,,,12.0,-6.0
1996-10-23,211.25,215.0,208.5,214.75,210.66772416887,4962007.0,7184.0,1045334722.0,,,6.5,3.5
1996-10-22,201.0,207.25,200.5,206.75,203.26321103472,6242698.0,8668.0,1268910841.0,,,6.75,5.75
1996-10-18,195.0,197.0,191.5,196.75,194.6909513221,5064762.0,7750.0,986063332.0,,,5.5,1.75
1996-10-17,187.0,195.0,185.25,194.75,189.45881086647,3321410.0,5522.0,629270389.0,,,9.75,7.75
1996-10-16,191.25,192.75,187.75,188.75,190.04965441988,2010677.0,3552.0,382128469.0,,,5.0,-2.5
1996-10-15,188.5,191.25,186.0,189.0,188.38956180444,2110633.0,3532.0,397621226.0,,,5.25,0.5
1996-10-14,194.5,194.5,188.25,189.5,191.6258823751,2336308.0,3844.0,447697082.0,,,6.25,-5.0
1996-10-11,196.5,197.75,192.5,193.0,195.73625255306,2815250.0,4767.0,551046485.0,,,5.25,-3.5
1996-10-10,189.0,196.0,189.0,195.75,192.59163767493,1857713.0,3713.0,357779989.0,,,7.0,6.75
1996-10-09,190.0,191.0,186.5,189.5,189.01853660306,1764347.0,3498.0,333494288.0,,,4.5,-0.5
1996-10-08,184.0,189.5,181.0,188.75,185.11284900603,2227791.0,3945.0,412392739.0,,,8.5,4.75
1996-10-07,191.0,191.0,180.75,186.5,187.29253218158,2480845.0,4394.0,464643742.0,,,10.25,-4.5
1996-10-04,189.0,190.0,185.75,189.25,188.17670064507,1439542.0,2607.0,270888264.0,,,4.25,0.25
1996-10-03,191.0,194.25,188.25,189.0,191.26306192048,1685759.0,3059.0,322423428.0,,,6.0,-2.0
1996-10-01,193.0,193.0,190.0,190.75,191.28880701349,1559280.0,2782.0,298272811.0,,,3.0,-2.25
1996-09-30,185.25,190.75,185.0,190.5,188.15120771987,1863139.0,3573.0,350551853.0,,,5.75,5.25
1996-09-27,193.0,193.0,185.25,186.0,189.47397176809,2192696.0,3784.0,415458820.0,,,7.75,-7.0
1996-09-26,196.75,196.75,192.5,193.75,194.16627634273,1207971.0,2441.0,234547231.0,,,4.25,-3.0
1996-09-25,197.0,200.75,196.0,197.0,198.63703868855,1821004.0,3194.0,361718842.0,,,4.75,0.0
1996-09-24,195.5,197.0,194.75,197.0,195.84565089132,1113573.0,2246.0,218088429.0,,,2.25,1.5
1996-09-23,195.0,197.0,192.5,195.0,194.72306925484,1625085.0,3067.0,316441539.0,,,4.5,0.0
1996-09-20,196.5,201.0,195.0,196.25,197.59832600314,1348987.0,2709.0,266557573.0,,,6.0,-0.25
1996-09-19,203.5,207.5,196.5,197.75,201.57654165954,1871360.0,3583.0,377222277.0,,,11.0,-5.75
1996-09-18,195.0,208.0,195.0,206.25,200.11229386808,1948085.0,3197.0,389835758.0,,,13.0,11.25
1996-09-13,202.5,202.75,198.5,199.25,201.10410169207,1967115.0,3387.0,395594895.0,,,4.25,-3.25
1996-09-12,201.0,203.25,198.5,203.25,200.71664706852,3222243.0,4851.0,646757811.0,,,4.75,2.25
1996-09-11,207.25,207.5,201.75,202.25,204.73524573726,1550823.0,2664.0,317508128.0,,,5.75,-5.0
1996-09-10,206.5,207.25,204.75,207.0,205.88967007153,1801542.0,2777.0,370918888.0,,,2.5,0.5
1996-09-09,208.0,208.5,206.75,208.5,207.73874367376,1405654.0,2177.0,292008796.0,,,1.75,0.5
1996-09-06,210.0,211.25,206.75,207.5,209.18391305015,2214242.0,3330.0,463183806.0,,,4.5,-2.5
1996-09-04,206.0,208.5,205.0,208.5,206.85033708236,1695283.0,2939.0,350669860.0,,,3.5,2.5
1996-09-03,215.0,215.75,206.5,207.25,210.10174423837,3777580.0,6015.0,793676147.0,,,9.25,-7.75
1996-09-02,212.5,214.5,211.75,214.5,212.97410204361,1532090.0,2536.0,326295492.0,,,2.75,2.0
1996-08-30,211.5,212.0,210.0,211.0,210.93309132149,2093286.0,3193.0,441543287.0,,,2.0,-0.5
1996-08-29,212.0,214.5,210.75,211.0,212.6108019251,2718608.0,4398.0,578005427.0,,,3.75,-1.0
1996-08-27,209.5,210.25,207.25,209.0,208.42886944126,3274549.0,4684.0,682510546.0,,,3.0,-0.5
1996-08-26,211.0,213.0,208.25,209.5,210.82171544755,3628744.0,5228.0,765018035.0,,,4.75,-1.5
1996-08-23,211.0,216.75,210.5,214.0,214.02382434325,4509841.0,7401.0,965213418.0,,,6.25,3.0
1996-08-22,217.0,218.0,210.5,212.25,214.60895359843,6732444.0,9921.0,1444842762.0,,,7.5,-4.75
1996-08-21,202.5,216.0,202.5,215.75,209.27369078635,7509164.0,11374.0,1571470465.0,,,13.5,13.25
1996-08-20,195.0,201.25,193.75,201.0,197.72104052959,6353457.0,8422.0,1256212129.0,,,7.5,6.0
1996-08-19,201.5,205.0,193.75,195.0,199.85227802104,3986245.0,6237.0,796660144.0,,,11.25,-6.5
1996-08-16,207.5,208.5,205.25,207.5,206.97032993231,1866595.0,3387.0,386329783.0,,,3.25,0.0
1996-08-14,208.0,210.25,206.0,206.25,208.40817296428,1651763.0,3231.0,344240909.0,,,4.25,-1.75
1996-08-13,206.0,209.25,205.75,207.5,207.68704141156,1611603.0,2967.0,334709059.0,,,3.5,1.5
1996-08-12,208.5,209.5,206.25,206.5,207.90638745978,2042643.0,3468.0,424678527.0,,,3.25,-2.0
1996-08-09,206.0,211.75,205.5,210.5,208.90145499886,3211274.0,5693.0,670839811.0,,,6.25,4.5
1996-08-08,213.0,213.75,207.5,207.75,211.04719465141,2996526.0,5520.0,632408406.0,,,6.25,-5.25
1996-08-07,205.5,213.0,205.5,212.5,209.01184929283,4031633.0,7038.0,842659069.0,,,7.5,7.0
1996-08-06,201.0,206.5,200.25,204.5,202.53198094662,3179909.0,5786.0,644033269.0,,,6.25,3.5
1996-08-05,206.0,206.25,201.0,201.5,203.99958392691,2574067.0,4852.0,525108597.0,,,5.25,-4.5
1996-08-02,214.75,214.75,203.0,210.75,210.33196861704,7379800.0,7531.0,1552207862.0,,,11.75,-4.0
1996-08-01,218.5,221.75,210.5,215.5,216.35972052862,7585750.0,11327.0,1641250750.0,,,11.25,-3.0
1996-07-31,206.0,214.5,199.0,213.5,205.06550072303,5463100.0,8639.0,1120293337.0,,,15.5,7.5
1996-07-30,207.0,207.25,197.0,202.0,202.78492678677,5395200.0,8681.0,1094065237.0,,,10.25,-5.0
1996-07-29,214.0,218.0,206.75,207.5,212.70066751282,4924250.0,7580.0,1047391262.0,,,11.25,-6.5
1996-07-26,207.0,218.0,205.5,216.75,209.69870117753,7074100.0,10001.0,1483429582.0,,,12.5,9.75
1996-07-25,216.0,219.0,205.5,208.25,212.96917192824,10183900.0,12220.0,2168856750.0,,,13.5,-7.75
1996-07-24,225.5,232.75,208.0,212.0,220.47466791419,10955000.0,13979.0,2415299987.0,,,24.75,-13.5
1996-07-23,252.0,253.25,228.0,229.0,243.15008275503,10180650.0,13948.0,2475425890.0,,,25.25,-23.0
1996-07-22,243.5,243.5,231.75,235.0,236.28001298964,7159550.0,7637.0,1691658567.0,,,11.75,-8.5
1996-07-19,240.0,247.0,237.0,237.0,242.38319231357,11771400.0,15115.0,2853189510.0,,,10.0,-3.0
1996-07-18,224.75,234.5,224.25,234.0,229.18338265481,15442900.0,16282.0,3539256060.0,,,10.25,9.25
1996-07-17,208.0,227.0,205.5,220.5,215.37622498559,13964450.0,15562.0,3007610525.0,,,21.5,12.5
1996-07-16,205.0,210.0,194.5,203.75,202.77451219985,12905900.0,15540.0,2616987577.0,,,15.5,-1.25
1996-07-15,170.0,198.0,165.5,196.25,179.74190027678,13494350.0,14894.0,2425500112.0,,,32.5,26.25
1996-07-12,174.0,175.5,168.5,170.5,172.08970578356,6549600.0,7017.0,1127118737.0,,,7.0,-3.5
1996-07-11,180.5,182.5,176.0,177.5,179.72381148964,5329150.0,6547.0,957775150.0,,,6.5,-3.0
1996-07-10,172.0,179.75,171.5,178.5,176.63809544591,6186750.0,7456.0,1092815737.0,,,8.25,6.5
1996-07-09,185.0,187.0,174.25,174.75,182.2908064612,5890550.0,7143.0,1073793110.0,,,12.75,-10.25
1996-07-08,189.5,191.0,186.25,188.75,189.32004651375,5482250.0,4635.0,1037899825.0,,,4.75,-0.75
1996-07-05,192.0,192.25,183.5,186.0,188.05624480667,5812750.0,6516.0,1093123937.0,,,8.75,-6.0
1996-07-04,187.0,195.25,183.25,188.5,189.34434832614,6868850.0,8543.0,1300577927.0,,,12.0,1.5
1996-07-03,198.75,200.0,187.25,188.25,195.10366040944,7058500.0,6712.0,1377139187.0,,,12.75,-10.5
1996-07-02,209.0,209.75,203.25,204.5,207.39452393154,6927050.0,6089.0,1436632237.0,,,6.5,-4.5
1996-07-01,210.25,212.25,206.25,206.75,209.54553036937,6566650.0,6067.0,1376012157.0,,,6.0,-3.5
1996-06-28,220.5,220.5,210.0,212.0,217.0780634599,7451950.0,7288.0,1617654875.0,,,10.5,-8.5
1996-06-27,209.0,218.75,207.25,218.5,211.32890701392,6442900.0,6546.0,1361571015.0,,,11.5,9.5
1996-06-26,215.0,216.25,210.5,210.75,213.92580711636,3639500.0,3792.0,778582975.0,,,5.75,-4.25
1996-06-25,222.0,222.0,214.25,216.75,219.31411920461,3852200.0,4176.0,844841850.0,,,7.75,-5.25
1996-06-24,225.0,225.0,217.0,222.0,219.11403698669,4009550.0,4073.0,878548687.0,,,8.0,-3.0
1996-06-21,226.5,228.25,218.0,219.0,223.96656595826,2611500.0,3147.0,584888687.0,,,10.25,-7.5
1996-06-20,226.0,230.0,224.0,229.0,226.5231515198,2608900.0,3332.0,590976250.0,,,6.0,3.0
1996-06-19,235.0,235.5,226.0,226.0,231.42906628332,2886850.0,3389.0,668101000.0,,,9.5,-9.0
1996-06-18,238.5,240.75,235.5,237.0,238.36008122329,2831700.0,3216.0,674964242.0,,,5.25,-1.5
1996-06-17,243.5,245.5,240.25,240.5,243.58548862239,2155550.0,2233.0,525060700.0,,,5.25,-3.0
1996-06-14,243.5,245.0,243.0,244.0,244.0212123456,1485550.0,1948.0,362505712.0,,,2.0,0.5
1996-06-13,242.25,244.75,242.0,243.5,243.4696364047,1328400.0,1587.0,323425065.0,,,2.75,1.25
1996-06-12,243.0,246.5,242.5,243.25,244.62986017216,2381500.0,2897.0,582586012.0,,,4.0,0.25
1996-06-11,239.0,243.75,239.0,242.75,241.61612039094,2251000.0,2621.0,543877887.0,,,4.75,3.75
1996-06-10,244.0,244.5,240.5,241.75,243.2128248152,2205100.0,2269.0,536308600.0,,,4.0,-2.25
1996-06-07,242.5,246.5,241.25,244.5,244.10236665241,3273400.0,4019.0,799044687.0,,,5.25,2.0
1996-06-06,246.0,248.25,244.0,244.0,245.97810777446,3483200.0,4213.0,856790945.0,,,4.25,-2.0
1996-06-05,243.5,243.5,239.0,242.75,241.57076766689,5115500.0,5598.0,1235755262.0,,,4.5,-0.75
1996-06-04,249.0,252.75,242.0,244.75,248.85927563108,7576250.0,8672.0,1885420087.0,,,10.75,-4.25
1996-06-03,243.0,247.0,241.75,246.75,243.79023176559,4049350.0,4581.0,987191975.0,,,5.25,3.75
1996-05-31,244.0,244.25,236.5,239.0,238.7420516805,4247250.0,4701.0,1013997179.0,,,7.75,-5.0
1996-05-30,244.0,247.0,236.0,237.0,240.90273323661,6341200.0,6869.0,1527612412.0,,,11.0,-7.0
1996-05-29,228.0,245.0,228.0,243.75,236.00178665424,4293500.0,5252.0,1013273671.0,,,17.0,15.75
1996-05-28,231.25,231.75,225.5,228.25,228.54137882781,5502500.0,6422.0,1257548937.0,,,6.25,-3.0
1996-05-27,241.5,242.5,235.25,235.5,238.31692901419,3355600.0,3340.0,799696287.0,,,7.25,-6.0
1996-05-24,243.0,243.75,241.5,243.0,242.67702229511,2256100.0,2496.0,547503630.0,,,2.25,0.0
1996-05-23,239.75,242.0,239.25,241.5,240.61803759339,3178750.0,3269.0,764864587.0,,,2.75,1.75
1996-05-22,242.0,245.25,241.5,242.0,243.80696210899,3781900.0,3860.0,922053550.0,,,3.75,0.0
1996-05-21,240.0,243.5,238.0,242.25,241.17829208841,4841000.0,5077.0,1167544112.0,,,5.5,2.25
1996-05-20,249.0,249.75,242.5,243.0,245.73250884587,4733850.0,4977.0,1163260837.0,,,7.25,-6.0
1996-05-17,251.0,252.75,248.0,252.5,250.51964522491,4766400.0,5541.0,1194076837.0,,,4.75,1.5
1996-05-16,256.0,260.5,253.0,253.25,257.41878046938,5296300.0,7239.0,1363367087.0,,,7.5,-2.75
1996-05-15,255.0,255.5,244.0,254.0,249.6402861249,6888600.0,8336.0,1719672075.0,,,11.5,-1.0
1996-05-14,246.25,255.0,244.5,255.0,249.10634601154,6081300.0,6738.0,1514890422.0,,,10.5,8.75
1996-05-13,244.0,248.25,242.5,248.0,245.96654237528,4948050.0,5685.0,1217054750.0,,,5.75,4.0
1996-05-10,233.0,244.0,233.0,243.0,239.15570224809,6218600.0,7442.0,1487213650.0,,,11.0,10.0
1996-05-09,249.0,250.75,241.75,243.25,246.22693293587,5937600.0,7476.0,1461997037.0,,,9.0,-5.75
1996-05-08,245.0,254.0,240.0,251.25,245.7738150076,6512700.0,8091.0,1600651125.0,,,14.0,6.25
1996-05-06,254.0,254.5,244.25,246.25,250.37455804932,4511250.0,6321.0,1129502225.0,,,10.25,-7.75
1996-05-03,265.5,265.5,258.0,259.0,262.19558338005,4013250.0,5446.0,1052256425.0,,,7.5,-6.5
1996-05-02,265.0,267.0,258.75,265.75,262.83951132609,5023800.0,6909.0,1320453137.0,,,8.25,0.75
1996-04-30,255.0,261.0,254.0,260.5,255.88460497646,3717500.0,5777.0,951251019.0,,,7.0,5.5
1996-04-26,240.0,246.25,235.0,244.0,240.58806442459,4405150.0,6761.0,1059826512.0,,,11.25,4.0
1996-04-25,259.0,263.0,240.0,247.25,258.63623517209,5302500.0,8338.0,1371418637.0,,,23.0,-11.75
1996-04-24,243.75,258.0,243.75,257.5,249.59505310043,6016900.0,8755.0,1501788475.0,,,14.25,13.75
1996-04-23,234.0,241.5,233.0,240.75,236.03398973097,5200100.0,7049.0,1227400350.0,,,8.5,6.75
1996-04-22,248.0,249.0,236.5,236.5,241.92101456224,5318550.0,6162.0,1286669012.0,,,12.5,-11.5
1996-04-18,240.0,245.5,236.5,244.0,240.05913512003,5725650.0,7248.0,1374494587.0,,,9.0,4.0
1996-04-17,225.0,235.0,225.0,234.0,228.48138076056,5635300.0,6282.0,1287561125.0,,,10.0,9.0
1996-04-16,221.0,224.0,220.75,223.0,222.30399934931,3381050.0,4050.0,751620937.0,,,3.25,2.0
1996-04-15,220.0,225.5,220.0,220.75,222.8508762112,3859800.0,4736.0,860159812.0,,,5.5,0.75
1996-04-12,208.0,218.0,207.5,217.5,212.78632521427,3395300.0,3670.0,722473410.0,,,10.5,9.5
1996-04-11,209.75,210.5,208.5,209.5,209.43380160332,1833700.0,2436.0,384038762.0,,,2.0,-0.25
1996-04-10,212.0,215.25,210.5,211.0,212.79455640136,2607650.0,3046.0,554893725.0,,,4.75,-1.0
1996-04-09,217.0,218.5,212.0,213.75,215.43148173325,3162850.0,3957.0,681377462.0,,,6.5,-3.25
1996-04-08,208.5,215.0,208.5,214.75,212.54268410007,2692150.0,3333.0,572196787.0,,,6.5,6.25
1996-04-05,207.5,209.5,207.0,209.25,208.31512689337,1495350.0,1914.0,311504025.0,,,2.5,1.75
1996-04-04,209.5,209.5,205.75,208.25,207.23800527758,2974850.0,3269.0,616501980.0,,,3.75,-1.25
1996-04-03,213.0,215.75,209.5,209.75,212.72893917098,3431750.0,3831.0,730032537.0,,,6.25,-3.25
1996-04-02,209.0,213.0,208.5,211.25,211.12883798609,3263300.0,4178.0,688976737.0,,,4.5,2.25
1996-03-29,210.0,210.0,205.25,208.0,207.21805531568,2026550.0,2735.0,419937750.0,,,4.75,-2.0
1996-03-27,204.0,209.0,204.0,206.0,207.19594235622,3011600.0,3925.0,623991300.0,,,5.0,2.0
1996-03-26,203.0,204.0,197.25,203.75,200.63167880334,4312000.0,5200.0,865123799.0,,,6.75,0.75
1996-03-25,202.0,207.25,202.0,203.0,204.71503458158,3419450.0,4514.0,700012825.0,,,5.25,1.0
1996-03-22,208.0,208.0,198.5,201.0,202.17881224528,4269400.0,5612.0,863182221.0,,,9.5,-7.0
1996-03-21,204.0,212.75,204.0,209.75,208.66175994649,4634800.0,5203.0,967105525.0,,,8.75,5.75
1996-03-19,211.0,215.0,202.0,202.5,211.14531115782,4377200.0,5389.0,924225256.0,,,13.0,-8.5
1996-03-18,220.0,220.0,212.0,213.25,215.41155059638,3248750.0,4064.0,699818275.0,,,8.0,-6.75
1996-03-15,227.5,228.5,220.0,221.0,225.23778693998,3444100.0,4142.0,775741462.0,,,8.5,-6.5
1996-03-14,227.0,230.0,226.25,229.25,228.54871411979,3013500.0,3780.0,688731550.0,,,3.75,2.25
1996-03-13,224.0,228.0,222.5,227.0,225.10745712295,3731600.0,4797.0,840010987.0,,,5.5,3.0
1996-03-12,218.5,221.0,217.25,218.0,219.14758224844,3118600.0,4172.0,683433650.0,,,3.75,-0.5
1996-03-11,218.0,218.0,214.0,216.75,215.78362462429,2694900.0,3542.0,581515290.0,,,4.0,-1.25
1996-03-08,217.0,218.25,214.0,217.75,216.39679755716,3962600.0,4870.0,857493950.0,,,4.25,0.75
1996-03-07,221.0,225.0,218.0,218.75,222.69788639191,4541050.0,5436.0,1011282237.0,,,7.0,-2.25
1996-03-06,214.75,220.0,213.0,219.75,216.03362073461,3260250.0,4252.0,704323612.0,,,7.0,5.0
1996-03-04,215.0,215.5,211.0,213.75,213.43225809085,2450300.0,3805.0,522973062.0,,,4.5,-1.25
1996-03-01,213.0,216.75,210.0,215.25,213.59271190575,3484450.0,5156.0,744253125.0,,,6.75,2.25
1996-02-29,222.5,224.25,211.0,212.75,217.89043388169,3571250.0,5502.0,778141212.0,,,13.25,-9.75
1996-02-28,229.0,231.25,225.0,225.25,228.30033773038,2137800.0,3360.0,488060462.0,,,6.25,-3.75
1996-02-27,229.0,230.0,224.0,228.25,226.45214882731,1974100.0,3412.0,447039187.0,,,6.0,-0.75
1996-02-26,229.0,234.0,227.25,227.75,231.19330732354,1960800.0,3456.0,453323837.0,,,6.75,-1.25
1996-02-23,228.0,229.5,223.0,227.0,226.38498158854,2810750.0,5077.0,636311587.0,,,6.5,-1.0
1996-02-22,222.0,230.0,221.5,227.75,226.30398741201,3018750.0,4738.0,683155162.0,,,8.5,5.75
1996-02-20,228.5,229.5,220.0,222.0,225.37940042255,2248250.0,3950.0,506709237.0,,,9.5,-6.5
1996-02-19,230.0,233.75,228.5,229.25,230.99014370363,2143300.0,3506.0,495081175.0,,,5.25,-0.75
1996-02-16,228.0,230.0,225.25,229.75,227.35075917167,2515900.0,4013.0,571991775.0,,,4.75,1.75
1996-02-15,229.0,236.5,228.0,230.0,231.88305032628,2926900.0,4949.0,678698500.0,,,8.5,1.0
1996-02-14,236.5,244.0,233.75,235.25,238.40183517565,3455800.0,5670.0,823869062.0,,,10.25,-1.25
1996-02-13,219.0,234.0,218.0,233.5,224.26231921445,3605100.0,5841.0,808488087.0,,,16.0,14.5
1996-02-12,234.0,237.0,211.0,222.25,229.52129379631,3185200.0,4749.0,731071225.0,,,26.0,-11.75
1996-02-09,230.0,238.0,224.25,234.0,230.98639604339,4185400.0,7376.0,966770462.0,,,13.75,4.0
1996-02-08,205.0,225.75,205.0,224.75,212.04332083517,4080600.0,6102.0,865263975.0,,,20.75,19.75
1996-02-07,198.0,205.0,192.0,204.0,199.45443116022,5189950.0,7548.0,1035158525.0,,,13.0,6.0
1996-02-06,226.0,228.0,198.0,202.0,219.6225,4710400.0,7577.0,1034509824.0,,,30.0,-24.0
1996-02-05,206.0,226.0,206.0,219.5,214.89297582334,4750450.0,6420.0,1020838337.0,,,20.0,13.5
1996-02-02,185.0,205.5,185.0,204.25,194.88253661647,4861200.0,6661.0,947362987.0,,,20.5,19.25
1996-02-01,173.5,185.0,173.5,183.5,179.50984984906,3826150.0,5367.0,686831612.0,,,11.5,10.0
1996-01-31,176.0,185.0,173.0,175.0,177.84709708504,4151000.0,5546.0,738243300.0,,,12.0,-1.0
1996-01-30,168.75,180.0,168.25,172.0,173.31253239733,3376050.0,5126.0,585111775.0,,,11.75,3.25
1996-01-29,152.5,164.5,150.0,164.25,156.94515160682,2148650.0,3135.0,337220200.0,,,14.5,11.75
1996-01-25,161.5,161.75,153.5,155.0,158.40370124319,2047150.0,2883.0,324276137.0,,,8.25,-6.5
1996-01-24,166.5,166.5,157.75,161.75,162.05415229177,2434800.0,3186.0,394569450.0,,,8.75,-4.75
1996-01-23,173.5,175.0,166.0,167.0,171.11821510019,1644350.0,2333.0,281378237.0,,,9.0,-6.5
1996-01-22,169.5,175.25,169.5,173.0,173.27706502692,1569350.0,2375.0,271932362.0,,,5.75,3.5
1996-01-19,172.0,173.0,168.25,170.0,170.8641295409,1471350.0,2137.0,251400937.0,,,4.75,-2.0
1996-01-18,174.25,177.0,171.25,172.75,174.25199696732,1846550.0,2855.0,321765025.0,,,5.75,-1.5
1996-01-17,186.0,186.0,176.0,177.25,181.90334175388,1939700.0,2633.0,352837912.0,,,10.0,-8.75
1996-01-16,187.0,188.0,185.0,186.75,186.48589738789,1068100.0,1374.0,199185587.0,,,3.0,-0.25
1996-01-15,187.0,188.75,185.75,186.75,187.2388287674,1246550.0,1987.0,233402562.0,,,3.0,-0.25
1996-01-12,190.5,192.25,184.5,185.0,189.15735948971,2908150.0,4662.0,550097975.0,,,7.75,-5.5
1996-01-11,182.5,191.0,181.5,190.75,186.17063741427,2383850.0,3312.0,443802874.0,,,9.5,8.25
1996-01-10,188.0,189.5,183.25,184.5,186.64427103141,2077250.0,3052.0,387706812.0,,,6.25,-3.5
1996-01-09,191.5,193.0,183.5,188.5,187.45482997212,3389150.0,4147.0,635312537.0,,,9.5,-3.0
1996-01-08,202.5,202.75,193.0,193.25,198.01018409714,1787100.0,2734.0,353864000.0,,,9.75,-9.25
1996-01-05,203.0,203.25,201.0,202.5,202.19857831726,1202800.0,1717.0,243204450.0,,,2.25,-0.5
1996-01-04,204.0,204.5,201.0,204.25,202.37692340126,1423000.0,2415.0,287982362.0,,,3.5,0.25
